10018823.000000,0.000000
10003689.000000,0.000000
10001691.000000,0.000000
10062070.000000,-0.000000
10559869.000000,0.000000
10563297.000000,0.000000
10885359.000000,-0.000000
10202852.000000,0.000000
10201631.000000,0.000000
10081481.000000,0.000000
10564804.000000,0.000000
10003689.000000,0.000000
10001622.000000,0.000000
10234405.000000,0.000000
10544691.000000,0.000000
10000440.000000,0.000000
10234427.000000,0.000000
10002209.000000,0.000000
10001245.000000,0.000000
11001590.000000,0.000000
10048057.000000,0.000000
10564804.000000,-4.076149
10047671.000000,0.000000
10047339.000000,0.000000
10554464.000000,0.000000
10203941.000000,0.000000
10003689.000000,0.000000
10711084.000000,0.000000
10048086.000000,0.000000
10084332.000000,0.000000
10296927.000000,0.000000
10081373.000000,0.000000
10049261.000000,0.000000
10049835.000000,0.000000
10210240.000000,0.000000
10919904.000000,480.511220
10544332.000000,0.000000
10219932.000000,0.000000
10564804.000000,0.000000
10086710.000000,0.000000
10002795.000000,0.000000
10016152.000000,0.000000
10881597.000000,0.000000
10132003.000000,0.000000
10557952.000000,0.000000
10040997.000000,0.000000
10047671.000000,0.000000
10885360.000000,-0.000000
10018432.000000,0.000000
10584170.000000,0.000000
10016561.000000,0.000000
10048249.000000,0.000000
10402204.000000,0.000000
10297609.000000,0.000000
10007980.000000,0.000000
10945413.000000,0.000000
10544332.000000,0.000000
10210240.000000,0.000000
10400185.000000,0.000000
10598352.000000,0.000000
10400830.000000,0.000000
10583652.000000,0.000000
10544332.000000,0.000000
10711084.000000,0.000000
10234438.000000,0.000000
10234430.000000,0.000000
10553862.000000,0.000000
10554480.000000,0.000000
10402204.000000,0.000000
10916128.000000,0.000000
10066216.000000,0.000000
10049260.000000,0.000000
10072056.000000,0.000000
10234286.000000,0.000000
10072056.000000,0.000000
10102310.000000,0.000000
10202794.000000,0.000000
10905745.000000,0.000000
11004968.000000,-0.000000
10048898.000000,0.000000
10001388.000000,0.000000
10049985.000000,-0.887773
10402753.000000,0.000000
10072056.000000,0.000000
10896039.000000,0.000000
10007980.000000,0.000000
10925038.000000,0.000000
10061083.000000,0.000000
10409541.000000,0.000000
10064597.000000,0.000000
10244130.000000,0.000000
10002094.000000,0.000000
10214626.000000,0.000000
10402204.000000,0.000000
10047900.000000,0.000000
10410676.000000,0.000000
10925067.000000,0.000000
10000440.000000,0.000000
10062070.000000,-0.000000
10205382.000000,682.656000
10412409.000000,0.000000
10000996.000000,0.000000
10003689.000000,0.000000
10234449.000000,0.000000
10709769.000000,0.000000
10068067.000000,0.000000
10957635.000000,0.000000
10553862.000000,0.000000
10062070.000000,0.000000
10003331.000000,0.000000
10003689.000000,0.000000
10048712.000000,0.000000
10064839.000000,0.000000
10544332.000000,0.000000
10204727.000000,0.000000
10084332.000000,0.000000
10563297.000000,0.000000
10007980.000000,0.000000
10544332.000000,0.000000
10017114.000000,0.000000
10048510.000000,0.000000
10049508.000000,0.000000
10911524.000000,0.000000
10304443.000000,0.000000
10068067.000000,0.000000
10003689.000000,0.000000
10049508.000000,0.000000
10506248.000000,0.000000
10096716.000000,0.000000
10040997.000000,-5600.000000
10234427.000000,0.000000
10205781.000000,0.000000
10003689.000000,0.000000
10961036.000000,0.000000
10012983.000000,0.000000
10003689.000000,0.000000
10085269.000000,0.000000
10079429.000000,0.000000
10047671.000000,0.000000
10007980.000000,0.000000
10544332.000000,0.000000
11005009.000000,0.000000
10080123.000000,0.000000
10544630.000000,0.000000
10047411.000000,0.000000
10003689.000000,0.000000
10002094.000000,0.000000
10007980.000000,0.000000
10402753.000000,0.000000
10402753.000000,0.000000
10915175.000000,0.000000
10214141.000000,0.000000
10234413.000000,0.000000
10583652.000000,0.000000
10049331.000000,0.000000
10213092.000000,0.000000
10553863.000000,0.000000
10096894.000000,0.000000
10062881.000000,0.000000
10234427.000000,0.000000
10253860.000000,0.000000
10709136.000000,0.000000
10047023.000000,0.000000
10544332.000000,0.000000
10402204.000000,-238.032000
10096716.000000,0.000000
10004843.000000,-0.000000
10553867.000000,0.000000
10554480.000000,0.000000
10007980.000000,0.000000
10980677.000000,0.000000
10007980.000000,0.000000
10007980.000000,0.000000
10207272.000000,0.000000
10001275.000000,0.000000
10082815.000000,0.000000
10006507.000000,-0.000000
10001972.000000,0.000000
10049508.000000,0.000000
10062070.000000,-0.000000
10234438.000000,0.000000
10016000.000000,-745.596058
10884067.000000,0.000000
10234407.000000,0.000000
10095736.000000,0.000000
10869741.000000,0.000000
11007843.000000,0.000000
10409081.000000,0.000000
10905997.000000,0.000000
10087151.000000,0.000000
10554480.000000,0.000000
10897455.000000,0.000000
10986711.000000,0.000000
10218684.000000,0.000000
10214628.000000,0.000000
10047671.000000,0.000000
10069924.000000,0.000000
10932094.000000,15210.039600
10234404.000000,0.000000
10266269.000000,0.000000
10945413.000000,0.000000
10002820.000000,0.000000
10932973.000000,-3600.000000
10996672.000000,0.000000
10001577.000000,0.000000
10925038.000000,0.000000
10711084.000000,-304.725640
10049282.000000,0.000000
10072056.000000,0.000000
10297609.000000,0.000000
10000440.000000,0.000000
10007980.000000,0.000000
10514778.000000,0.000000
10579852.000000,0.000000
10003689.000000,0.000000
10212829.000000,0.000000
10048277.000000,0.000000
10211397.000000,0.000000
10234400.000000,0.000000
10004144.000000,0.000000
10047671.000000,0.000000
10297609.000000,0.000000
10596551.000000,0.000000
11000119.000000,0.000000
10008019.000000,0.000000
10234434.000000,0.000000
10234430.000000,0.000000
10007980.000000,0.000000
10711084.000000,0.000000
10026218.000000,167.466000
10001095.000000,-317.380878
10006906.000000,0.000000
10207418.000000,-0.000000
10207870.000000,0.000000
10869482.000000,0.000000
10203212.000000,0.000000
10400547.000000,0.000000
10869482.000000,0.000000
10409081.000000,0.000000
10063366.000000,0.000000
10576650.000000,0.000000
10207893.000000,0.000000
10297609.000000,0.000000
10003331.000000,0.000000
10046798.000000,0.000000
10048086.000000,0.000000
10234286.000000,0.000000
10885360.000000,-0.000000
10068067.000000,0.000000
10544332.000000,0.000000
10410676.000000,0.000000
10003689.000000,0.000000
10072056.000000,0.000000
10234411.000000,0.000000
11006628.000000,0.000000
10000467.000000,0.000000
10048329.000000,-6.801019
10004337.000000,0.000000
10082468.000000,0.000000
10018122.000000,0.000000
10611609.000000,0.000000
10004337.000000,0.000000
10007980.000000,0.000000
10083708.000000,-6.618480
10234447.000000,0.000000
10555477.000000,0.000000
10013888.000000,0.000000
10318775.000000,0.000000
10089804.000000,0.000000
10410676.000000,0.000000
10001467.000000,0.000000
10002820.000000,0.000000
10610654.000000,0.000000
10563297.000000,-0.000000
10095167.000000,0.000000
10048465.000000,0.000000
10002211.000000,0.000000
10210240.000000,0.000000
10912642.000000,0.000000
10554480.000000,0.000000
10412409.000000,0.000000
10955653.000000,0.000000
10869482.000000,0.000000
10234400.000000,0.000000
10234414.000000,0.000000
10007980.000000,0.000000
10990281.000000,0.000000
10234434.000000,0.000000
11022371.000000,0.000000
10553862.000000,0.000000
10046459.000000,0.000000
10709769.000000,-0.058980
10072799.000000,0.000000
10049373.000000,0.000000
10001095.000000,0.000000
10400174.000000,0.000000
10553862.000000,0.000000
10234430.000000,0.000000
10048983.000000,0.000000
10004776.000000,0.000000
10068067.000000,0.000000
10012221.000000,0.000000
10040997.000000,0.000000
10018432.000000,0.000000
10234430.000000,0.000000
10561184.000000,0.000000
10048254.000000,0.000000
10401383.000000,0.000000
10214007.000000,0.000000
10889340.000000,-0.346200
10003689.000000,0.000000
10545566.000000,0.000000
10412253.000000,0.000000
10006268.000000,0.000000
10400033.000000,0.000000
10410676.000000,0.000000
10980677.000000,0.000000
10096247.000000,0.000000
10937258.000000,0.000000
10072056.000000,0.000000
10563297.000000,0.000000
11022443.000000,0.000000
10214007.000000,0.000000
10007980.000000,0.000000
10553862.000000,8.549900
10003896.000000,0.000000
10234447.000000,0.000000
10007980.000000,0.000000
10234422.000000,0.000000
10402352.000000,0.000000
10007980.000000,0.000000
10931353.000000,0.000000
10023290.000000,-1.174115
10544692.000000,0.000000
10206165.000000,0.000000
10019023.000000,0.000000
